,Hour,Month,DayOfWeek,Vehicle_Type,FastagID,TollBoothID,Lane_Type,Vehicle_Dimensions,Transaction_Amount,Amount_paid,Geographical_Location,Vehicle_Speed,Fraud_indicator
1524,7,1,5,Sedan,FTG-674-MNO-890,A-101,Express,Medium,110,60.0,"12.936687032945434, 77.53113977439017",72,Fraud
1525,9,1,6,SUV,FTG-907-PQR-123,B-102,Regular,Large,140,140.0,"12.936687032945434, 77.53113977439017",75,Not Fraud
1526,12,1,0,Bus ,FTG-140-STU-456,C-103,Express,Large,300,120.0,"12.936687032945434, 77.53113977439017",82,Fraud
1527,14,1,1,Car,FTG-373-VWX-789,A-101,Regular,Small,70,70.0,"12.936687032945434, 77.53113977439017",88,Not Fraud
1528,16,1,2,Motorcycle,FTG-606-YZA-012,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",68,Not Fraud
1529,19,1,3,Truck,FTG-839-BCD-345,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",77,Not Fraud
1530,21,1,4,Van,FTG-072-EFG-678,B-102,Express,Medium,120,60.0,"12.936687032945434, 77.53113977439017",62,Fraud
1531,23,1,5,Sedan,FTG-305-HIJ-901,A-101,Regular,Medium,110,110.0,"12.936687032945434, 77.53113977439017",65,Not Fraud
1532,2,1,0,SUV,FTG-538-KLM-234,B-102,Express,Large,140,110.0,"12.936687032945434, 77.53113977439017",74,Fraud
1533,4,1,1,Bus ,FTG-771-NOP-567,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",79,Not Fraud
1534,6,2,2,Car,FTG-004-QRS-890,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",55,Not Fraud
1535,9,2,3,Motorcycle,FTG-237-TUV-123,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",72,Not Fraud
1536,11,2,4,Truck,FTG-470-WXY-456,C-103,Express,Large,300,120.0,"12.936687032945434, 77.53113977439017",68,Fraud
1537,13,2,5,Van,FTG-703-ZAB-789,B-102,Regular,Medium,120,120.0,"12.936687032945434, 77.53113977439017",75,Not Fraud
1538,16,2,6,Sedan,FTG-936-CDE-012,A-101,Express,Medium,110,110.0,"12.936687032945434, 77.53113977439017",60,Not Fraud
1539,18,2,0,SUV,FTG-169-FGH-345,B-102,Regular,Large,140,70.0,"12.936687032945434, 77.53113977439017",68,Fraud
1540,20,2,1,Bus ,FTG-402-IJK-678,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",72,Not Fraud
1541,23,2,3,Car,FTG-635-LMN-901,A-101,Regular,Small,70,70.0,"12.936687032945434, 77.53113977439017",78,Not Fraud
1542,1,2,5,Motorcycle,FTG-868-OPQ-234,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",63,Not Fraud
1543,3,2,6,Truck,FTG-101-RST-567,C-103,Regular,Large,300,90.0,"12.936687032945434, 77.53113977439017",70,Fraud
1544,6,2,0,Van,FTG-334-UVW-890,B-102,Express,Medium,120,120.0,"12.936687032945434, 77.53113977439017",65,Not Fraud
1545,8,2,1,Sedan,FTG-567-XYZ-123,A-101,Regular,Medium,110,100.0,"12.936687032945434, 77.53113977439017",80,Fraud
1546,10,2,2,SUV,FTG-800-BCA-456,B-102,Express,Large,140,140.0,"12.936687032945434, 77.53113977439017",72,Not Fraud
1547,13,2,3,Bus ,FTG-033-DEF-789,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",68,Not Fraud
1548,15,2,4,Car,FTG-266-GHI-012,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",75,Not Fraud
1549,17,2,5,Motorcycle,FTG-499-JKL-345,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",58,Not Fraud
1550,20,2,6,Truck,FTG-732-MNO-678,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",65,Not Fraud
1551,22,2,0,Van,FTG-965-PQR-901,B-102,Regular,Medium,120,120.0,"12.936687032945434, 77.53113977439017",70,Not Fraud
1552,0,2,2,Sedan,FTG-198-STU-234,A-101,Express,Medium,110,70.0,"12.936687032945434, 77.53113977439017",75,Fraud
1553,3,2,3,SUV,FTG-431-VWX-567,B-102,Regular,Large,140,140.0,"12.936687032945434, 77.53113977439017",82,Not Fraud
1554,5,2,4,Bus ,FTG-664-YZA-890,C-103,Express,Large,300,120.0,"12.936687032945434, 77.53113977439017",63,Fraud
1555,7,2,5,Car,FTG-897-BCD-123,A-101,Regular,Small,70,70.0,"12.936687032945434, 77.53113977439017",67,Not Fraud
1556,10,2,6,Motorcycle,FTG-130-EFG-456,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",74,Not Fraud
1557,12,2,0,Truck,FTG-363-HIJ-789,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",79,Not Fraud
1558,14,2,1,Van,FTG-596-KLM-012,B-102,Express,Medium,120,120.0,"12.936687032945434, 77.53113977439017",55,Not Fraud
1559,17,3,2,Sedan,FTG-829-NOP-345,A-101,Regular,Medium,110,110.0,"12.936687032945434, 77.53113977439017",68,Not Fraud
1560,19,3,3,SUV,FTG-062-QRS-678,B-102,Express,Large,140,140.0,"12.936687032945434, 77.53113977439017",72,Not Fraud
1561,21,3,4,Bus ,FTG-295-TUV-901,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",60,Not Fraud
1562,0,3,6,Car,FTG-528-WXY-234,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",75,Not Fraud
1563,2,3,0,Motorcycle,FTG-761-ZAB-567,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",78,Not Fraud
1564,4,3,1,Truck,FTG-994-CDE-890,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",68,Not Fraud
1565,7,3,2,Van,FTG-227-FGH-123,B-102,Regular,Medium,120,90.0,"12.936687032945434, 77.53113977439017",65,Fraud
1566,9,3,3,Sedan,FTG-460-IJK-456,A-101,Express,Medium,110,110.0,"12.936687032945434, 77.53113977439017",70,Not Fraud
1567,11,3,4,SUV,FTG-693-LMN-789,B-102,Regular,Large,140,140.0,"12.936687032945434, 77.53113977439017",82,Not Fraud
1568,14,3,5,Bus ,FTG-926-OPQ-012,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",77,Not Fraud
1569,16,3,6,Car,FTG-159-RST-345,A-101,Regular,Small,70,90.0,"12.936687032945434, 77.53113977439017",55,Fraud
1570,18,3,0,Motorcycle,FTG-392-UVW-678,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",67,Not Fraud
1571,21,3,1,Truck,FTG-625-XYZ-901,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",73,Not Fraud
1572,23,3,3,Van,FTG-858-BCA-234,B-102,Express,Medium,120,100.0,"12.936687032945434, 77.53113977439017",68,Fraud
1573,1,3,5,Sedan,FTG-091-DEF-567,A-101,Regular,Medium,110,110.0,"12.936687032945434, 77.53113977439017",75,Not Fraud
1574,4,3,6,SUV,FTG-324-GHI-890,B-102,Express,Large,140,140.0,"12.936687032945434, 77.53113977439017",80,Not Fraud
1575,6,3,0,Bus ,FTG-557-JKL-123,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",63,Not Fraud
1576,8,3,1,Car,FTG-790-MNO-456,A-101,Express,Small,70,0.0,"12.936687032945434, 77.53113977439017",72,Fraud
1577,11,3,2,Motorcycle,FTG-023-PQR-789,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",58,Not Fraud
1578,13,3,3,Truck,FTG-256-STU-012,C-103,Express,Large,300,110.0,"12.936687032945434, 77.53113977439017",68,Fraud
1579,15,3,4,Van,FTG-489-VWX-345,B-102,Regular,Medium,120,70.0,"12.936687032945434, 77.53113977439017",70,Fraud
1580,18,3,5,Sedan,FTG-722-YZA-678,A-101,Express,Medium,110,110.0,"12.936687032945434, 77.53113977439017",75,Not Fraud
1581,20,3,6,SUV,FTG-955-BCD-901,B-102,Regular,Large,140,100.0,"12.936687032945434, 77.53113977439017",65,Fraud
1582,22,3,1,Bus ,FTG-188-EFG-234,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",62,Not Fraud
1583,1,3,3,Car,FTG-421-HIJ-567,A-101,Regular,Small,70,70.0,"12.936687032945434, 77.53113977439017",77,Not Fraud
1584,3,3,4,Motorcycle,FTG-654-KLM-890,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",80,Not Fraud
1585,5,4,5,Truck,FTG-887-NOP-123,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",68,Not Fraud
1586,8,4,6,Van,FTG-120-QRS-456,B-102,Express,Medium,120,120.0,"12.936687032945434, 77.53113977439017",72,Not Fraud
1587,10,4,0,Sedan,FTG-353-TUV-789,A-101,Regular,Medium,110,70.0,"12.936687032945434, 77.53113977439017",75,Fraud
1588,12,4,1,SUV,FTG-586-WXY-012,B-102,Express,Large,140,140.0,"12.936687032945434, 77.53113977439017",58,Not Fraud
1589,15,4,2,Bus ,FTG-819-ZAB-345,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",63,Not Fraud
1590,17,4,3,Car,FTG-052-CDE-678,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",70,Not Fraud
1591,19,4,4,Motorcycle,FTG-285-FGH-901,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",74,Not Fraud
1592,22,4,5,Truck,FTG-518-IJK-234,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",79,Not Fraud
1593,0,4,0,Van,FTG-751-LMN-567,B-102,Regular,Medium,120,120.0,"12.936687032945434, 77.53113977439017",65,Not Fraud
1594,2,4,1,Sedan,FTG-893-ABC-456,A-101,Express,Medium,110,110.0,"12.936687032945434, 77.53113977439017",68,Not Fraud
1595,5,4,2,SUV,FTG-126-DEF-789,B-102,Regular,Large,140,100.0,"12.936687032945434, 77.53113977439017",82,Fraud
1596,7,4,3,Bus ,FTG-359-GHI-012,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",60,Not Fraud
1597,9,4,4,Car,FTG-592-JKL-345,A-101,Regular,Small,70,70.0,"12.936687032945434, 77.53113977439017",72,Not Fraud
1598,12,4,5,Motorcycle,FTG-825-MNO-678,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",75,Not Fraud
1599,14,4,6,Truck,FTG-058-PQR-901,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",68,Not Fraud
1600,16,4,0,Van,FTG-291-STU-234,B-102,Express,Medium,120,120.0,"12.936687032945434, 77.53113977439017",70,Not Fraud
1601,19,4,1,Sedan,FTG-524-VWX-567,A-101,Regular,Medium,110,100.0,"12.936687032945434, 77.53113977439017",55,Fraud
1602,21,4,2,SUV,FTG-757-YZA-890,B-102,Express,Large,140,140.0,"12.936687032945434, 77.53113977439017",60,Not Fraud
1603,23,4,4,Bus ,FTG-990-BCD-123,C-103,Regular,Large,300,110.0,"12.936687032945434, 77.53113977439017",65,Fraud
1604,2,4,6,Car,FTG-223-EFG-456,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",70,Not Fraud
1605,4,4,0,Motorcycle,FTG-456-HIJ-789,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",75,Not Fraud
1606,6,4,1,Truck,FTG-689-KLM-012,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",78,Not Fraud
1607,9,4,2,Van,FTG-922-NOP-345,B-102,Regular,Medium,120,120.0,"12.936687032945434, 77.53113977439017",63,Not Fraud
1608,11,4,3,Sedan,FTG-155-QRS-678,A-101,Express,Medium,110,110.0,"12.936687032945434, 77.53113977439017",67,Not Fraud
1609,13,4,4,SUV,FTG-388-TUV-901,B-102,Regular,Large,140,140.0,"12.936687032945434, 77.53113977439017",72,Not Fraud
1610,16,4,5,Bus ,FTG-621-WXY-234,C-103,Express,Large,300,100.0,"12.936687032945434, 77.53113977439017",58,Fraud
1611,18,4,6,Car,FTG-854-ZAB-567,A-101,Regular,Small,70,70.0,"12.936687032945434, 77.53113977439017",80,Not Fraud
1612,20,5,0,Motorcycle,FTG-087-CDE-890,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",73,Not Fraud
1613,23,5,2,Truck,FTG-320-FGH-123,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",68,Not Fraud
1614,1,5,4,Van,FTG-553-IJK-456,B-102,Express,Medium,120,120.0,"12.936687032945434, 77.53113977439017",65,Not Fraud
1615,3,5,5,Sedan,FTG-786-LMN-789,A-101,Regular,Medium,110,110.0,"12.936687032945434, 77.53113977439017",75,Not Fraud
1616,6,5,6,SUV,FTG-919-OPQ-012,B-102,Express,Large,140,140.0,"12.936687032945434, 77.53113977439017",82,Not Fraud
1617,8,5,0,Bus ,FTG-152-RST-345,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",58,Not Fraud
1618,11,5,1,Car,FTG-385-UVW-678,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",70,Not Fraud
1619,13,5,2,Motorcycle,FTG-618-XYZ-901,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",78,Not Fraud
1620,15,5,3,Truck,FTG-851-BCA-234,C-103,Express,Large,300,60.0,"12.936687032945434, 77.53113977439017",65,Fraud
1621,17,5,4,Van,FTG-084-DEF-567,B-102,Regular,Medium,120,120.0,"12.936687032945434, 77.53113977439017",70,Not Fraud
1622,20,5,5,Sedan,FTG-317-GHI-890,A-101,Express,Medium,110,110.0,"12.936687032945434, 77.53113977439017",62,Not Fraud
1623,22,5,0,SUV,FTG-550-JKL-123,B-102,Regular,Large,140,140.0,"12.936687032945434, 77.53113977439017",80,Not Fraud
1624,0,5,2,Bus ,FTG-783-MNO-456,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",55,Not Fraud
1625,3,5,3,Car,FTG-016-PQR-789,A-101,Regular,Small,70,70.0,"12.936687032945434, 77.53113977439017",68,Not Fraud
1626,5,5,4,Motorcycle,FTG-249-STU-012,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",72,Not Fraud
1627,7,5,5,Truck,FTG-482-VWX-345,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",75,Not Fraud
1628,10,5,6,Van,FTG-715-YZA-678,B-102,Express,Medium,120,120.0,"12.936687032945434, 77.53113977439017",82,Not Fraud
1629,12,5,0,Sedan,FTG-948-BCD-901,A-101,Regular,Medium,110,110.0,"12.936687032945434, 77.53113977439017",88,Not Fraud
1630,14,5,1,SUV,FTG-181-EFG-234,B-102,Express,Large,140,120.0,"12.936687032945434, 77.53113977439017",68,Fraud
1631,17,5,2,Bus ,FTG-414-HIJ-567,C-103,Regular,Large,300,120.0,"12.936687032945434, 77.53113977439017",77,Fraud
1632,19,5,3,Car,FTG-647-KLM-890,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",62,Not Fraud
1633,0,5,6,Motorcycle,FTG-880-NOP-123,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",65,Not Fraud
1634,2,5,0,Truck,FTG-113-QRS-456,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",74,Not Fraud
1635,4,5,1,Van,FTG-346-TUV-789,B-102,Regular,Medium,120,120.0,"12.936687032945434, 77.53113977439017",79,Not Fraud
1636,7,5,2,Sedan,FTG-579-WXY-012,A-101,Express,Medium,110,110.0,"12.936687032945434, 77.53113977439017",55,Not Fraud
1637,9,6,3,SUV,FTG-812-ZAB-345,B-102,Regular,Large,140,140.0,"12.936687032945434, 77.53113977439017",72,Not Fraud
1638,11,6,4,Bus ,FTG-045-CDE-678,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",68,Not Fraud
1639,14,6,5,Car,FTG-278-FGH-901,A-101,Regular,Small,70,70.0,"12.936687032945434, 77.53113977439017",75,Not Fraud
1640,16,6,6,Motorcycle,FTG-511-IJK-234,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",60,Not Fraud
1641,18,6,0,Truck,FTG-744-LMN-567,C-103,Regular,Large,300,100.0,"12.936687032945434, 77.53113977439017",68,Fraud
1642,21,6,1,Van,FTG-977-OPQ-890,B-102,Express,Medium,120,120.0,"12.936687032945434, 77.53113977439017",72,Not Fraud
1643,23,6,2,Sedan,FTG-210-RST-123,A-101,Regular,Medium,110,110.0,"12.936687032945434, 77.53113977439017",78,Not Fraud
1644,1,6,4,SUV,FTG-443-UVW-456,B-102,Express,Large,140,100.0,"12.936687032945434, 77.53113977439017",63,Fraud
1645,4,6,5,Bus ,FTG-676-XYZ-789,C-103,Regular,Large,300,100.0,"12.936687032945434, 77.53113977439017",70,Fraud
1646,6,6,6,Car,FTG-909-BCA-012,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",65,Not Fraud
1647,8,6,0,Motorcycle,FTG-142-DEF-345,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",80,Not Fraud
1648,15,6,3,Truck,FTG-375-GHI-678,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",72,Not Fraud
1649,18,6,4,Van,FTG-608-JKL-901,B-102,Regular,Medium,120,120.0,"12.936687032945434, 77.53113977439017",68,Not Fraud
1650,20,6,5,Sedan,FTG-841-MNO-234,A-101,Express,Medium,110,90.0,"12.936687032945434, 77.53113977439017",75,Fraud
1651,22,6,6,SUV,FTG-074-PQR-567,B-102,Regular,Large,140,140.0,"12.936687032945434, 77.53113977439017",58,Not Fraud
1652,1,6,1,Bus ,FTG-307-STU-890,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",65,Not Fraud
1653,3,6,2,Car,FTG-540-VWX-123,A-101,Regular,Small,70,60.0,"12.936687032945434, 77.53113977439017",70,Fraud
1654,5,6,3,Motorcycle,FTG-773-YZA-456,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",75,Not Fraud
1655,8,6,4,Truck,FTG-006-BCD-789,C-103,Regular,Large,300,70.0,"12.936687032945434, 77.53113977439017",82,Fraud
1656,10,6,5,Van,FTG-239-EFG-012,B-102,Express,Medium,120,120.0,"12.936687032945434, 77.53113977439017",63,Not Fraud
1657,12,6,6,Sedan,FTG-472-HIJ-345,A-101,Regular,Medium,110,110.0,"12.936687032945434, 77.53113977439017",67,Not Fraud
1658,15,6,0,SUV,FTG-705-KLM-678,B-102,Express,Large,140,140.0,"12.936687032945434, 77.53113977439017",74,Not Fraud
1659,17,6,1,Bus ,FTG-938-NOP-901,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",79,Not Fraud
1660,19,6,2,Car,FTG-171-QRS-234,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",55,Not Fraud
1661,22,6,3,Motorcycle,FTG-404-TUV-567,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",68,Not Fraud
1662,0,7,5,Truck,FTG-637-WXY-890,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",72,Not Fraud
1663,2,7,6,Van,FTG-870-ZAB-123,B-102,Regular,Medium,120,120.0,"12.936687032945434, 77.53113977439017",60,Not Fraud
1664,5,7,0,Sedan,FTG-103-CDE-456,A-101,Express,Medium,110,110.0,"12.936687032945434, 77.53113977439017",75,Not Fraud
1665,7,7,1,SUV,FTG-336-FGH-789,B-102,Regular,Large,140,140.0,"12.936687032945434, 77.53113977439017",78,Not Fraud
1666,9,7,2,Bus ,FTG-569-IJK-012,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",68,Not Fraud
1667,12,7,3,Car,FTG-802-LMN-345,A-101,Regular,Small,70,70.0,"12.936687032945434, 77.53113977439017",65,Not Fraud
1668,14,7,4,Motorcycle,FTG-035-OPQ-678,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",70,Not Fraud
1669,16,7,5,Truck,FTG-268-RST-901,C-103,Regular,Large,300,100.0,"12.936687032945434, 77.53113977439017",82,Fraud
1670,19,7,6,Van,FTG-501-UVW-234,B-102,Express,Medium,120,120.0,"12.936687032945434, 77.53113977439017",77,Not Fraud
1671,21,7,0,Sedan,FTG-734-XYZ-567,A-101,Regular,Medium,110,110.0,"12.936687032945434, 77.53113977439017",55,Not Fraud
1672,23,7,1,SUV,FTG-967-BCA-890,B-102,Express,Large,140,140.0,"12.936687032945434, 77.53113977439017",67,Not Fraud
1673,2,7,3,Bus ,FTG-200-DEF-123,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",73,Not Fraud
1674,4,7,4,Car,FTG-433-GHI-456,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",68,Not Fraud
1675,6,7,5,Motorcycle,FTG-666-JKL-789,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",75,Not Fraud
1676,9,7,6,Truck,FTG-899-MNO-012,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",80,Not Fraud
1677,11,7,0,Van,FTG-232-PQR-345,B-102,Regular,Medium,120,120.0,"12.936687032945434, 77.53113977439017",63,Not Fraud
1678,13,7,1,Sedan,FTG-465-STU-678,A-101,Express,Medium,110,110.0,"12.936687032945434, 77.53113977439017",72,Not Fraud
1679,16,7,2,SUV,FTG-698-VWX-901,B-102,Regular,Large,140,140.0,"12.936687032945434, 77.53113977439017",58,Not Fraud
1680,18,7,3,Bus ,FTG-931-YZA-234,C-103,Express,Large,300,60.0,"12.936687032945434, 77.53113977439017",68,Fraud
1681,20,7,4,Car,FTG-164-BCD-567,A-101,Regular,Small,70,50.0,"12.936687032945434, 77.53113977439017",70,Fraud
1682,23,7,5,Motorcycle,FTG-397-EFG-890,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",75,Not Fraud
1683,1,7,0,Truck,FTG-630-HIJ-123,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",65,Not Fraud
1684,3,7,1,Van,FTG-863-KLM-456,B-102,Express,Medium,120,70.0,"12.936687032945434, 77.53113977439017",62,Fraud
1685,6,7,2,Sedan,FTG-096-NOP-789,A-101,Regular,Medium,110,90.0,"12.936687032945434, 77.53113977439017",77,Fraud
1686,8,7,3,SUV,FTG-329-QRS-012,B-102,Express,Large,140,110.0,"12.936687032945434, 77.53113977439017",80,Fraud
1687,10,7,4,Bus ,FTG-562-TUV-345,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",68,Not Fraud
1688,13,7,5,Car,FTG-795-WXY-678,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",72,Not Fraud
1689,15,7,6,Motorcycle,FTG-028-ZAB-901,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",75,Not Fraud
1690,17,7,0,Truck,FTG-261-CDE-234,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",58,Not Fraud
1691,22,8,2,Van,FTG-494-FGH-567,B-102,Regular,Medium,120,120.0,"12.936687032945434, 77.53113977439017",63,Not Fraud
1692,0,8,4,Sedan,FTG-727-IJK-890,A-101,Express,Medium,110,110.0,"12.936687032945434, 77.53113977439017",70,Not Fraud
1693,3,8,5,SUV,FTG-960-LMN-123,B-102,Regular,Large,140,140.0,"12.936687032945434, 77.53113977439017",74,Not Fraud
1694,5,8,6,Bus ,FTG-193-ABC-678,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",79,Not Fraud
1695,7,8,0,Car,FTG-426-DEF-901,A-101,Regular,Small,70,70.0,"12.936687032945434, 77.53113977439017",65,Not Fraud
1696,10,8,1,Motorcycle,FTG-659-GHI-234,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",68,Not Fraud
1697,12,8,2,Truck,FTG-892-JKL-567,C-103,Regular,Large,300,110.0,"12.936687032945434, 77.53113977439017",82,Fraud
1698,14,8,3,Van,FTG-125-MNO-890,B-102,Express,Medium,120,120.0,"12.936687032945434, 77.53113977439017",60,Not Fraud
1699,17,8,4,Sedan,FTG-358-PQR-123,A-101,Regular,Medium,110,70.0,"12.936687032945434, 77.53113977439017",72,Fraud
1700,19,8,5,SUV,FTG-591-STU-456,B-102,Express,Large,140,140.0,"12.936687032945434, 77.53113977439017",75,Not Fraud
1701,21,8,6,Bus ,FTG-824-VWX-789,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",68,Not Fraud
1702,0,8,1,Car,FTG-057-YZA-012,A-101,Express,Small,70,70.0,"12.936687032945434, 77.53113977439017",70,Not Fraud
1703,2,8,2,Motorcycle,FTG-290-BCD-345,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",55,Not Fraud
1704,4,8,3,Truck,FTG-523-EFG-678,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",57,Not Fraud
1705,7,8,4,Van,FTG-756-HIJ-901,B-102,Regular,Medium,120,60.0,"12.936687032945434, 77.53113977439017",111,Fraud
1706,9,8,5,Sedan,FTG-989-KLM-234,A-101,Express,Medium,110,110.0,"12.936687032945434, 77.53113977439017",64,Not Fraud
1707,11,8,6,SUV,FTG-222-NOP-567,B-102,Regular,Large,140,140.0,"12.936687032945434, 77.53113977439017",118,Not Fraud
1708,14,8,0,Bus ,FTG-455-QRS-890,C-103,Express,Large,300,265.0,"12.936687032945434, 77.53113977439017",39,Not Fraud
1709,16,8,1,Car,FTG-688-TUV-123,A-101,Regular,Small,70,70.0,"12.936687032945434, 77.53113977439017",88,Not Fraud
1710,18,8,2,Motorcycle,FTG-921-WXY-456,D-106,Regular,Small,0,0.0,"12.936687032945434, 77.53113977439017",55,Not Fraud
1711,21,8,3,Truck,FTG-154-ZAB-789,C-103,Regular,Large,300,265.0,"12.936687032945434, 77.53113977439017",102,Not Fraud
1712,23,8,5,Van,FTG-387-CDE-012,B-102,Express,Medium,120,120.0,"12.936687032945434, 77.53113977439017",43,Not Fraud
1713,1,8,0,Sedan,FTG-620-FGH-345,A-101,Regular,Medium,110,110.0,"12.936687032945434, 77.53113977439017",75,Not Fraud
1714,4,8,1,SUV,FTG-853-IJK-678,B-102,Express,Large,140,140.0,"12.936687032945434, 77.53113977439017",40,Not Fraud
1715,6,8,2,Bus ,FTG-086-LMN-901,C-103,Regular,Large,300,60.0,"12.936687032945434, 77.53113977439017",62,Fraud
